url,domainStart,domainEnd,sslStart,sslEnd,sslIssuer,label
vergidairesiodeme,1,364,-1,-1,,1
iadenihemenaktar2,2529,26,-1,-1,,1
sdfjhdashfjas,1,364,-1,-1,,1
b1inmcl,119,245,-1,-1,,1
gesaasnasosmy,0,365,-1,-1,,1
paramguvendealisveris,0,365,-1,-1,,1
togg-basvuru,0,365,-1,-1,,1
xdeme-hizmetleri,0,365,-1,-1,,1
xzxmrxdevexedglinx,1,364,-1,-1,,1
delidolu,2529,26,-1,-1,,1
trafikacilsiqortalam,2,362,-1,-1,,1
websorgu-icra,0,365,-1,-1,,1
e-meyiode,6,359,-1,-1,,1
fgjkdfsjkdasd,1,364,-1,-1,,1
happyevergxi,0,365,-1,-1,,1
dlusercontent,85,279,-1,-1,,1
tmontop-40076,2282,273,-1,-1,,1
tihgvh,29,335,-1,-1,,1
a101-kampanya,5,360,-1,-1,,1
dndznesdddffzad2023cklis,3,362,-1,-1,,1
hadigidelimrz,2,362,-1,-1,,1
coauthcn,249,115,-1,-1,,1
levarisnetqlsvc,405,-41,-1,-1,,1
b2ndlfl,1,364,-1,-1,,1
merhabacano,4,361,-1,-1,,1
dfvgkjsjkda,1,364,-1,-1,,1
sigortaamnnete,4,360,-1,-1,,1
odeme-servisleri-hizmeti,0,365,-1,-1,,1
izmzrkxxrtyxxkle,1,364,-1,-1,,1
almansigortam,4,360,-1,-1,,1
globalkampanya-firsattechbance,205,159,-1,-1,,1
kazasigortam,3,361,-1,-1,,1
izmrimkrtburdan,2529,26,-1,-1,,1
vxcdsdglvde,0,365,-1,-1,,1
dfsdfsakjdasj,1,364,-1,-1,,1
izlmrklemexd,1,364,-1,-1,,1
sgortamnettesin,2529,26,-1,-1,,1
aidttiadee,1,364,-1,-1,,1
onlinevergiodeme,1,364,-1,-1,,1
asdmqhmkehmqeq,2,363,-1,-1,,1
grntarackiralamahizmet,122,242,-1,-1,,1
nviilerandevu,1,364,-1,-1,,1
y0lcu360arackiralama,1,364,-1,-1,,1
360arackiralamak,1,364,-1,-1,,1
guvenlisatinaltr,43,321,-1,-1,,1
kgm-onlineodeme,59,305,-1,-1,,1
guvenli-odeme,2,363,-1,-1,,1
istwnbullaxa,1,364,-1,-1,,1
zmirkazaniyoryklemelerle,7,358,-1,-1,,1
e-gbode,15,350,16,348,"Cloudflare, Inc.",1
bjmclyservs,19,346,-1,-1,,1
golbalekranlarinizhazirdakiade,0,365,-1,-1,,1
sdfasdhjasda,0,365,-1,-1,,1
e-nvuverqi,6,359,-1,-1,,1
bixcellbeeath,0,365,-1,-1,,1
www-twltter,0,365,-1,-1,,1
mweb-teb-bireysel,0,365,-1,-1,,1
sdfhjsdfasdgas,0,365,-1,-1,,1
girissbitexen,4,361,-1,-1,,1
glb-guncelkampanyanburada,0,365,-1,-1,,1
bixcellramazanspor,0,365,-1,-1,,1
vergibrcunzsugorula,0,365,-1,-1,,1
emklsaghjklrt,0,365,-1,-1,,1
brmcelasfsid,2530,391,-1,-1,,1
glb-ramazankampanyan,0,365,-1,-1,,1
knt-baswqqwu,0,365,-1,-1,,1
aidt-onlinei-iadeleri-portalie106,2530,391,-1,-1,,1
texnolog,341,23,-1,-1,,1
hadisenemrc,2,362,-1,-1,,1
oplatap,1,364,-1,-1,,1
makana,2530,391,-1,-1,,1
bmclyukleme,92,272,-1,-1,,1
avantikiralama,0,365,-1,-1,,1
avantikiralama,0,365,-1,-1,,1
avantikiralama,0,365,-1,-1,,1
nerminayda,1,364,-1,-1,,1
kftraldlsmvzx,0,365,-1,-1,,1
mmoobbiilloonnaayybbaassvvuuruuuu,0,365,-1,-1,,1
alegros,6,359,-1,-1,,1
bmclykmkfd,2530,391,-1,-1,,1
qnpbasvuruonline,16,349,-1,-1,,1
qn0nlinebasvuru,1,364,-1,-1,,1
ogrencikeodetom,0,365,-1,-1,,1
zorunlutrafiksigortasiteklifin,59,305,-1,-1,,1
nxirdn-ndxfrdnvulardxsi,1,364,-1,-1,,1
ogrencikeodememto,0,365,-1,-1,,1
1vd-dfdrrmdrlekleri,0,365,-1,-1,,1
euroapcar,67,297,-1,-1,,1
garenta-arackiralaamaaa,0,365,-1,-1,,1
glb-ramazankampanyasi,0,365,-1,-1,,1
hzlitrfk22,2,363,-1,-1,,1
trafiginzveznn4,6211,363,-1,-1,,1
zxkxxentttkxxartttodemeler,0,365,-1,-1,,1
upcallservis,42,321,42,323,Isimtescil Bilisim A.S.,1
penshorn,6201,738,-1,-1,,1
trafuck,0,365,-1,-1,,1
siqortammnettt,2,362,-1,-1,,1
dmsfsdmmn,2,363,-1,-1,,1
guvenli-getticaret,9,356,-1,-1,,1
bnnzc,1,364,-1,-1,,1
zxjmxdeklyyklemelerrr,0,365,-1,-1,,1
rentoto-arabakiralama,59,305,-1,-1,,1
evdenisplatformu,3,362,-1,-1,,1
rentoto-arackiralama,59,305,-1,-1,,1
rentoto-arackirala,59,305,-1,-1,,1
rentoto-arackiralama,59,305,-1,-1,,1
hizmetnvi,1,364,-1,-1,,1
nvxiiirndvssuukm,2,363,-1,-1,,1
xmrmrdot,0,365,-1,-1,,1
yksonbasv,2,363,-1,-1,,1
bnqwfsaflmbvfas,0,365,-1,-1,,1
haslirgo,3,362,-1,-1,,1
kappasodm,1,364,-1,-1,,1
nlvlrndnvmnzknz,2,363,-1,-1,,1
ahbap-bagis,0,365,-1,-1,,1
adordanm,2530,391,-1,-1,,1
xmrmkrltt,0,365,-1,-1,,1
istns,1,364,-1,-1,,1
yksodemeanlar,1,364,-1,-1,,1
ramazan-rnddvu,3,362,-1,-1,,1
wacomforbusiness,189,175,2,88,Let's Encrypt,1
tuvtturk,1,364,2,88,Let's Encrypt,1
https-odeme-hizmetlerin,0,365,-1,-1,,1
https-odeme-hizmetleri,0,365,-1,-1,,1
bnlskdmnfsnezr,1,364,-1,-1,,1
anasegbasv,1,364,-1,-1,,1
https-muayne-hizmetlerimiz,1,364,-1,-1,,1
sahibinden,28,337,-1,-1,,1
egirisiadelerimbilgier,1,364,-1,-1,,1
haftasonubonus,2530,391,-1,-1,,1
lzmrmsakxd,0,365,-1,-1,,1
b2nmsql,1,364,-1,-1,,1
katilimv,5,360,-1,-1,,1
bixcellyildizim,1,364,-1,-1,,1
zinarhdlkkhl,0,365,-1,-1,,1
zxjhczx,2,362,-1,-1,,1
onsatisbasvur,6,359,-1,-1,,1
gnicekilis,5,360,-1,-1,,1
zrkrbrdn,5,360,-1,-1,,1
milla11,5733,110,-1,-1,,1
basvuruon1inece1elllemden,2,363,-1,-1,,1
admincairo,5252,225,-1,-1,,1
krksmtlgftasl,0,365,-1,-1,,1
bixcellyildiz,1,364,-1,-1,,1
defimob,330,34,-1,-1,,1
cloveselec,214,517,-1,-1,,1
aksamvakti,2530,391,-1,-1,,1
onlinesigorta365,8,357,-1,-1,,1
mabstrategy,2771,150,-1,-1,,1
dekarasyonflisy,1,364,2,88,Let's Encrypt,1
application-api,192,172,-1,-1,,1
aboreda,5252,225,-1,-1,,1
bimcellramazantrz,1,364,-1,-1,,1
https-muayne-hizmetleriniz,1,364,-1,-1,,1
uzmandoktor69,79,285,-1,-1,,1
e-odegvi,10,355,-1,-1,,1
pa-rlbuhediyekampanyalari,261,103,-1,-1,,1
bmcarkampanyasicll,252,112,-1,-1,,1
laki-nv1r4ndvu,9,356,-1,-1,,1
hxgskampanyalarimm,180,184,-1,-1,,1
campingyuzde25bnkampanyagiris,106,258,-1,-1,,1
burensiskampanya,115,249,45,45,Let's Encrypt,1
6yilaozelsonkampanya2022,224,140,-1,-1,,1
nvlsanflwkqrjn,2,363,-1,-1,,1
sizeozel-firsathediyeleribasvuru,332,32,-1,-1,,1
iphone-b,426,-62,-1,-1,,1
tebiphonehediyeleriniz2022,280,84,-1,-1,,1
tebiphonehediyeleri2022,275,89,-1,-1,,1
findmyiphone-online,159,205,-1,-1,,1
www-findmyiphone,124,240,-1,-1,,1
icloud-findmydevice,140,224,-1,-1,,1
www-imapfindmy-lcloud,354,10,-1,-1,,1
ifindmyicloud,183,181,-1,-1,,1
es-facebook,94,270,-1,-1,,1
mobile-verification,136,228,-1,-1,,1
chasebankverification,339,25,-1,-1,,1
pancakeverification,337,27,-1,-1,,1
verifizieren-konto-volksbank,328,36,-1,-1,,1
infosms-verification,337,27,-1,-1,,1
kycverifications,323,41,-1,-1,,1
raiffeisen-konto-verifizieren,318,46,-1,-1,,1
konto-verifizieren-postfinance,317,47,-1,-1,,1
es-verification,323,41,-1,-1,,1
onetimeverification,275,89,-1,-1,,1
formulaire-verification-client,257,107,-1,-1,,1
aide-verification,254,110,-1,-1,,1
es-verifications,323,41,314,50,"Cloudflare, Inc.",1
onlyformverification,333,31,-1,-1,,1
mobilverifikation,227,137,-1,-1,,1
web-verification-coinbase,227,137,-1,-1,,1
airbnb-payverification,220,144,-1,-1,,1
mtb-verification,184,180,-1,-1,,1
alaskaonlineverification,183,181,-1,-1,,1
verifikasi-online,182,182,-1,-1,,1
guserverification,299,65,-1,-1,,1
ameli-verification,289,75,-1,-1,,1
billpayverification,168,196,-1,-1,,1
mtbverifications,163,201,-1,-1,,1
cb-verification,162,202,-1,-1,,1
idealverification-link,327,37,-1,-1,,1
nabbank-verification,105,259,-1,-1,,1
itm-verification,83,281,-1,-1,,1
bankofamerica-verification,19,346,-1,-1,,1
paypal-verification-identite,36,328,-1,-1,,1
verifikasionline,145,219,-1,-1,,1
mtbsecureverification,385,345,-1,-1,,1
verify-idevice-icloud,16,349,-1,-1,,1
bundesbank-verifikation,195,169,-1,-1,,1
verify-findmyiphone-lcloud,241,123,-1,-1,,1
cancle-payeeverification,387,343,-1,-1,,1
sigortaamnett,5,359,-1,-1,,1
merricakbank,1,364,-1,-1,,1
1zmirdxlm,59,305,-1,-1,,1
garent724kiralik,1,364,-1,-1,,1
garent724kiralik,1,364,-1,-1,,1
sahibindn-guvenliodeme,0,365,1,89,Let's Encrypt,1
txbbzbbabbbzbbbbabbzbabb2023,0,365,1,89,Let's Encrypt,1
tpaypapara,963,131,-1,-1,,1
anindapapara1,520,209,-1,-1,,1
hizlipapara,12,353,-1,-1,,1
fastpaypapara,358,6,-1,-1,,1
aidt-onlinei-iadeleri-portalie123,2531,390,-1,-1,,1
paparacode,296,68,-1,-1,,1
paparasigorta,483,246,-1,-1,,1
enpaypapara1,240,490,-1,-1,,1
paparasiteleri,889,205,-1,-1,,1
paparayatirim,535,194,-1,-1,,1
paparasatkirala,437,-73,-1,-1,,1
paparapara,179,551,-1,-1,,1
paparaileyatirim,763,331,-1,-1,,1
pratikpapara,824,270,-1,-1,,1
paparapayyardm,10,355,-1,-1,,1
paparanda,279,85,-1,-1,,1
hgsaraxsorg,48,316,-1,-1,,1
guvende-param-ilan,0,365,-1,-1,,1
paparakirala,237,127,-1,-1,,1
destekpapara,109,255,-1,-1,,1
nvverandev,7,358,-1,-1,,1
dolapurundevamguvenliodeme,1,363,1,89,Let's Encrypt,1
nlvlrndnvmnzrnd,3,362,-1,-1,,1
bebekbedsmkegvb,0,365,-1,-1,,1
istnblkrtlaodme,177,187,-1,-1,,1
istnblkrtagelsene,177,187,-1,-1,,1
findmyiphone-online-info-gh,0,365,-1,-1,,1
hazswedduuuuiiiiooooppjjjjjjjjjjjjjjkkkkkkkkkkkkkkggggf,0,365,-1,-1,,1
erdxmexdrecmhearvxodx,26,339,-1,-1,,1
vrgyodmyislmlr,2531,390,-1,-1,,1
paribuboxmobil,442,-78,-1,-1,,1
garant-ihzmet,0,365,-1,-1,,1
nlvlrndnvmnzknrz,3,362,-1,-1,,1
iadehasdhasuyqha,0,365,-1,-1,,1
paribumobildoge,442,-78,-1,-1,,1
pariibuu,322,42,-1,-1,,1
bnpparibas-mobile,34,330,-1,-1,,1
bonusduyurunuz,325,39,-1,-1,,1
zmxsssxxmm,0,365,-1,-1,,1
garant-ntihizmetavantajsube,0,365,-1,-1,,1
bblmsafglmasgsb,0,365,-1,-1,,1
osadasnastas,0,365,-1,-1,,1
kampanyalarmerkezi,365,-1,-1,-1,,1
kampanyasistemi,385,345,-1,-1,,1
kampanyamerkezi2022,365,-1,-1,-1,,1
kampanya-bulten,361,3,-1,-1,,1
duyurular-bonuskampanyafirsatlari,328,36,-1,-1,,1
bildiriler-firsatkampanyalarbasvuru,319,45,-1,-1,,1
bnntrkampanya,302,62,-1,-1,,1
sorgukampanyalar,380,350,-1,-1,,1
kampanyagirisi,288,76,-1,-1,,1
nuneniyikampanyasi,287,77,-1,-1,,1
b4kampanyabasvurusu,283,81,-1,-1,,1
iruccs,257,107,-1,-1,,1
egrsdvlethemnbasvradrs,0,365,-1,-1,,1
1zmlxrdne,0,365,-1,-1,,1
traffq,1,364,-1,-1,,1
yenieilsderosy,1,364,-1,-1,,1
macestedt,2,363,-1,-1,,1
xmyerkyleme,0,365,-1,-1,,1
rxixmzxrlkrtyxklee,23,342,-1,-1,,1
basgazaskmdbsdf,0,365,-1,-1,,1
supposeoutfit,146,218,-1,-1,,1
convertassimilate,140,224,-1,-1,,1
sabahreklamvaktms,2,363,-1,-1,,1
iletisivarisehayatvar,0,365,-1,-1,,1
gelilrxa,2,362,-1,-1,,1
abduwie,184,180,-1,-1,,1
coda-craven,346,18,-1,-1,,1
basvuru0nlineislemdeyim,0,365,-1,-1,,1
bn-eventsorgulayinkampayayakatilin,4,361,-1,-1,,1
txbccckkkkkkkklizzzaaad2023,0,365,-1,-1,,1
bm-teknology-tr,10,355,-1,-1,,1
gelbizimlekatilsana,3,361,-1,-1,,1
ngburadan,6,359,-1,-1,,1
skjfskmndsn,3,362,-1,-1,,1
asymbbasvvr,4,361,-1,-1,,1
hzlitr2fk22,3,362,-1,-1,,1
bmxxelllc,0,365,-1,-1,,1
prmguvendesahipinde,93,271,-1,-1,,1
nvissdarandevuu,59,305,-1,-1,,1
xzxmxmrmdevrdn,0,365,-1,-1,,1
xszmmmzxs,0,365,-1,-1,,1
xzmxmrdevrxdn,0,365,-1,-1,,1
ykshemenbasv,3,362,-1,-1,,1
nvisksmskcmsl,9,356,-1,-1,,1
izmyerkelmye,0,365,-1,-1,,1
basgakslmfbasd,0,365,-1,-1,,1
bjmgnceel,0,365,-1,-1,,1
pelikans,1,364,-1,-1,,1
baseeli,0,365,-1,-1,,1
biximcell14,0,365,-1,-1,,1
vergimuduresi,2,362,-1,-1,,1
desireslack,140,224,-1,-1,,1
insistenceaftermath,144,220,-1,-1,,1
mariogirisi,216,148,-1,-1,,1
ziraatbaklar,1,364,-1,-1,,1
findthebuyerformylisting,233,131,-1,-1,,1
sgjdmlsgdjml,0,365,-1,-1,,1
budgetinarackira,1,364,-1,-1,,1
tbckkkkkkkkklisrrdddazzad,1,364,-1,-1,,1
cetrbon1llinece1el1l1emden,1,364,-1,-1,,1
nlsmfnnsbndmad,2,363,-1,-1,,1
izmyekremele,0,365,-1,-1,,1
slmsfixhmshwers,0,365,-1,-1,,1
bbmlsagmkbdf,0,365,-1,-1,,1
moovrent,84,280,-1,-1,,1
me20-sistemleri,0,365,-1,-1,,1
iadelerimizefendimiz,0,365,-1,-1,,1
bbvagirisislemleriniz2023,0,365,-1,-1,,1
randevumelel,9,356,-1,-1,,1
asdfasdfhasjdas,1,364,-1,-1,,1
bn-kazandiranetkinlikler,1,364,-1,-1,,1
sendemigelirsin,3,361,-1,-1,,1
dhjdfhasdhjas,1,364,-1,-1,,1
cemrevakfi,20,345,-1,-1,,1
trafficodeme,0,365,-1,-1,,1
avsonlinee,8,356,-1,-1,,1
hizmetlerin-fokus,0,365,-1,-1,,1
txbecklissxddadddsxa,1,364,-1,-1,,1
hxzlykleee,50,314,-1,-1,,1
interaktifodeservisin,0,365,-1,-1,,1
sontercihbasvurularin,1,364,-1,-1,,1
fklajsgjklwq,2,363,-1,-1,,1
e-odehc,10,355,-1,-1,,1
togbasvuru,14,351,-1,-1,,1
servisleriniz-fokus,0,365,-1,-1,,1
edevlet-iadeler-girisportal,0,365,-1,-1,,1
bubgov,17,348,-1,-1,,1
gasdfasjsdsaads,1,364,-1,-1,,1
zxzxknttzxkrtttodeee,0,365,-1,-1,,1
emlqkver-giodem,0,365,-1,-1,,1
llzmrllkntxkxrtodemelerklyca,0,365,-1,-1,,1
interaktifodeservisi,0,365,-1,-1,,1
yeniyilaozeltoggcekilisi,2,363,-1,-1,,1
randemhrs,2,363,-1,-1,,1
mariogrsguncel,338,26,-1,-1,,1
egiris-teb-basvr,0,365,-1,-1,,1
360kirala,232,132,-1,-1,,1
krsermesakj,0,365,-1,-1,,1
guvende-e-ticaret,0,365,-1,-1,,1
jishushuipgao,25,340,-1,-1,,1
guvende-ode,1,364,-1,-1,,1
online-e-basvuru,0,365,1,89,Let's Encrypt,1
coffeepickinn,347,17,-1,-1,,1
nnmslnslfnmsf,0,365,-1,-1,,1
sigortamyolunda,3,362,-1,-1,,1
takipcimm,0,365,-1,-1,,1
lnatbox,62,301,-1,-1,,1
bim-kampanya,0,365,-1,-1,,1
izmirlimzzsdxdfas-yklee,120,244,-1,-1,,1
online-e-basvuru,0,365,-1,-1,,1
arac360kiralama,0,365,-1,-1,,1
mrrent-kiralama,12,353,-1,-1,,1
mrrent-kiralama,12,353,-1,-1,,1
mrrent-kiralama,12,353,-1,-1,,1
nmnndsmnfsmn,0,365,-1,-1,,1
mrrent-kirala,8,357,-1,-1,,1
mrrent-kirala,8,357,-1,-1,,1
mrrent-kirala,8,357,-1,-1,,1
aidt-onlinei-iadeleri-portalie131,2532,389,-1,-1,,1
nfsareaser,0,365,-1,-1,,1
osmasadsnatasn,0,365,-1,-1,,1
akdaiiadeleriinizzbasladii,0,365,-1,-1,,1
halknsiqortasi,1,363,-1,-1,,1
aidt-onlinei-iadeleri-portalie134,2532,389,-1,-1,,1
e-buverqi,8,357,-1,-1,,1
dijitalmobildenizv2,0,365,-1,-1,,1
12bimcelloglen12,0,365,-1,-1,,1
ivdivdariresi,0,365,-1,-1,,1
s-guvenliode,0,365,-1,-1,,1
hzzligcissodemeslim,118,246,-1,-1,,1
rentoto-arabakirala,59,305,-1,-1,,1
rentoto-arabakirala,59,305,-1,-1,,1
otorent-arackirala,178,186,-1,-1,,1
otorent-hizliotokiralama,178,186,-1,-1,,1
otorent-hizliarackiralama,178,186,-1,-1,,1
otorent-arackiralama,178,186,-1,-1,,1
otorent-arackirala,178,186,-1,-1,,1
otorent-kiralama,178,186,-1,-1,,1
otorent-otokiralama,178,186,-1,-1,,1
otorent-hizliotokiralama,178,186,-1,-1,,1
otorent-kiralama,177,187,-1,-1,,1
dnzlkrtbkyyukle,0,365,-1,-1,,1
nfsletksaer,0,365,-1,-1,,1
naxaweqxa,0,365,-1,-1,,1
kasibi,1,364,-1,-1,,1
b1mcellseyskle,11,354,-1,-1,,1
jetortakbayi,17,348,-1,-1,,1
webtakip-ihlal,3,362,-1,-1,,1
lzmirimmmxkrt,119,245,-1,-1,,1
sguvenli,27,338,-1,-1,,1
bireyselacikdenizv3,0,365,-1,-1,,1
cxezaindrmimtv,1,364,-1,-1,,1
zafercay,1,363,-1,-1,,1
fnsdfmsnsdmnfm,1,364,-1,-1,,1
bireyselacikdenizv2,0,365,-1,-1,,1
sigortamturkiye,18,347,-1,-1,,1
guitarherobrokemyknee,339,25,-1,-1,,1
analystrefuse,128,236,-1,-1,,1
provincialfabrication,116,248,-1,-1,,1
senitaniverg,0,365,-1,-1,,1
nmklasmfklbasf,0,365,-1,-1,,1
r4ndevu-nv1,11,354,-1,-1,,1
wwvcekiliskatilim-giris,2,363,-1,-1,,1
e-devlet-turkiyegov,1,364,-1,-1,,1
ehediye-teb-basvur,3,362,-1,-1,,1
osmm-ykvssbsvurlar,0,365,-1,-1,,1
mobilbankv3-deniz,0,365,-1,-1,,1
dsadsadsahvdvsa,1,364,-1,-1,,1
nsmdfdsmnmn,1,364,-1,-1,,1
zafercay1,1,363,-1,-1,,1
xn--vodafoneyanmdapaketleri-yqd,0,365,-1,-1,,1
ssahibindenparamguvende,1,363,1,89,Let's Encrypt,1
rmz-guncelkampanya,0,365,-1,-1,,1
guvende-ile-al,0,365,-1,-1,,1
rmz-kampanyanburada,0,365,-1,-1,,1
mobilbankv3-mobildeniz,0,365,-1,-1,,1
360arachizmet,0,365,-1,-1,,1
sahibindenparamguvendde,0,365,1,89,"cPanel, Inc.",1
mwggggg5,15,350,-1,-1,,1
mobilbank-mobildeniz,0,365,-1,-1,,1
1xmrmidesn,0,365,-1,-1,,1
xzmzmrmgvnlprxx,6,359,-1,-1,,1
garentamonlinekiralama,94,270,-1,-1,,1
turkcell-tl-yukle,2532,389,-1,-1,,1
mobilbank-deniz,0,365,-1,-1,,1
govrandvutr,0,365,-1,-1,,1
tropicalporcelain,116,248,-1,-1,,1
mobilbankv2-deniz,0,365,-1,-1,,1
yksxodeme,0,365,-1,-1,,1
1xmrxdngl,0,365,-1,-1,,1
nffdsmfnsm,1,364,-1,-1,,1
nnmlasfgvasfsb,0,365,-1,-1,,1
symbeddss,1,364,-1,-1,,1
b1nmcfdly,0,365,-1,-1,,1
halktan-uyari-var,335,29,-1,-1,,1
halktan-uyari-var,335,29,-1,-1,,1
yksxodeme,0,365,-1,-1,,1
djcbasnkdjkas,3,362,-1,-1,,1
724ucuzsiqortam,2,362,-1,-1,,1
hizlihalksigortta,2532,389,-1,-1,,1
e-odegcs,8,357,-1,-1,,1
nvxgrslmrdtrcgyrl,10,355,-1,-1,,1
sultandegilimvezirde,2,363,-1,-1,,1
fulgentbnanncegiris,3,362,-1,-1,,1
bn-trglobaletkinliksorgula,0,365,-1,-1,,1
istanbulcumartesigunu,0,365,-1,-1,,1
onlinedenizli-bel-tr,0,365,-1,-1,,1
trafikcimhah,2532,389,-1,-1,,1
dhjfdhjasdhjas,1,364,-1,-1,,1
ucuzuygunsiqorta,2,362,-1,-1,,1
360arabakiralama,0,365,-1,-1,,1
budgetarabam,1,364,-1,-1,,1
nvlanqwjrnasfn,4,361,-1,-1,,1
verhshsdgsdfhsdfhs,0,365,-1,-1,,1
tuvturkilearac,59,305,-1,-1,,1
natianol,85,279,-1,-1,,1
nsmdfsmnf,1,364,-1,-1,,1
zxcccsxsvs,0,365,-1,-1,,1
anindapapara3,0,365,-1,-1,,1
e-gcsode,8,357,-1,-1,,1
dhfjashjdhasj,1,364,-1,-1,,1
b2nclcll,3,362,-1,-1,,1
ueropcar,85,279,-1,-1,,1
mxkslmjr,0,365,-1,-1,,1
dfgdhjashsasdf,1,364,-1,-1,,1
ramazannnn,3,361,-1,-1,,1
bn-trdestekyenietkinlikler,0,365,-1,-1,,1
wdxkglghsblvclvblcbl,44,320,-1,-1,,1
trkciloprislem,0,365,-1,-1,,1
e-kapiaidtislemrkez,3,361,-1,-1,,1
intbayiyetkili,14,351,-1,-1,,1
toggbank,2,362,-1,-1,,1
toggyetkilisatici,2,362,-1,-1,,1
bireysel-odeme-ilan,2,362,-1,-1,,1
kasatardsdw,0,365,-1,-1,,1
ewdenevehersey,0,365,-1,-1,,1
mhrserandevu,2,363,-1,-1,,1
e-kapiaidtiadesi,1,363,-1,-1,,1
halktan-bildirim-var,335,29,-1,-1,,1
halktan-bildirim-var,335,29,-1,-1,,1
basvuru0nlinekredimonayla,1,364,-1,-1,,1
payfixpaketleme,192,172,-1,-1,,1
enhizlipayfix,249,115,-1,-1,,1
hizlipayfix,248,116,-1,-1,,1
bonusdeli,2532,389,-1,-1,,1
yolcu360kampanya,1,364,-1,-1,,1
ssguvendehizmeti,4,361,-1,-1,,1
payfixodemehizmeti2,4,361,-1,-1,,1
tr-guvenli,4,361,-1,-1,,1
denizbankasidestek,2,363,-1,-1,,1
guvenleode,2,363,-1,-1,,1
icrabildiri-sorgula,2,363,-1,-1,,1
ihlalbildiri-sorgula,2,363,-1,-1,,1
sdaknsndsanks,2,363,-1,-1,,1
paramguvende-onay,1,364,2,88,Let's Encrypt,1
avissonlinemerkez,11,353,-1,-1,,1
tebbbckllllllissssss2023ssdd,2,363,-1,-1,,1
izmirimpazarsabahii,119,245,-1,-1,,1
bbva-segurldad-movil,334,30,-1,-1,,1
garentayaninizda,236,128,1,89,Google Trust Services LLC,1
bn-etkinlikramazan,0,365,1,89,Let's Encrypt,1
paramguvendegett,3513,138,-1,-1,,1
budgetkiralikaraba,0,365,-1,-1,,1
budgetarackiralamak,0,365,-1,-1,,1
izmirlimsadkapcc-yklee,121,243,-1,-1,,1
randevum,244,120,-1,-1,,1
mlbdsmblnbsa,0,365,-1,-1,,1
ss-securepayment,0,365,-1,-1,,1
rndv-sistmi,0,365,-1,-1,,1
dolap,0,365,-1,-1,,1
blflsdmfbbmf,0,365,-1,-1,,1
cept-teteb,0,365,-1,-1,,1
www--binance,763,1792,-1,-1,,1
forgecosmetic,146,218,-1,-1,,1
uuauq,430,299,-1,-1,,1
esube-onlinebasvurularim,0,365,-1,-1,,1
karayolmudurluk,0,365,-1,-1,,1
acikdeniz,0,365,-1,-1,,1
sahibinden,0,365,-1,-1,,1
nnmlasmkfsab,0,365,-1,-1,,1
ketepenksa,0,365,-1,-1,,1
onaylibasvurudepartmanibv2,0,365,-1,-1,,1
e-odemem,440,289,-1,-1,,1
7rkrks1,220,144,-1,-1,,1
onaylibasvurudepartmanib,0,365,-1,-1,,1
nllvllrndsvm,4,361,-1,-1,,1
paramguvendeget,3513,138,-1,-1,,1
xsysmyklemeislemlerii,0,365,-1,-1,,1
bn-trglobalsorgulariramazanayi,0,365,-1,-1,,1
bn-globaltrdesteksorgulamalarikampanyayonet,5,360,-1,-1,,1
bmbmsmsmb,0,365,-1,-1,,1
e-giriswebiadelerigiris,0,365,-1,-1,,1
120sd3,220,144,-1,-1,,1
il-truffatore-di-instagram,390,340,-1,-1,,1
bbva-segurldad-alerta,335,29,-1,-1,,1
xxxxxxmiirrxxx,60,304,-1,-1,,1
ar-arfacebook,156,208,-1,-1,,1
bn-globaleventsorgumramazan,2,363,-1,-1,,1
istanbulpazargunu,1,364,-1,-1,,1
xzmmrmmmgvnl,7,358,-1,-1,,1
globalevents-bn-destek,4,361,-1,-1,,1
vxrg1odemeleriiii,0,365,-1,-1,,1
secure-sahibinden,178,186,-1,-1,,1
payment-ssget,17,348,-1,-1,,1
sahibinden,17,348,-1,-1,,1
osym-yksgecbasvurular,1,364,-1,-1,,1
nqzqz,3,362,-1,-1,,1
ivdrdiaresi,0,365,-1,-1,,1
mhrszrndwoo,1,364,-1,-1,,1
iadegeldigovtr,0,365,1,89,ZeroSSL,1
esube-de-basvru,1,364,-1,-1,,1
sahibindengetparaguvende,3513,138,-1,-1,,1
eczumgrsbasvrdvlet,1,364,-1,-1,,1
odentiadleri,10,355,-1,-1,,1
ben-trdestegimsorgularim,0,365,-1,-1,,1
vrgiyklmslmrli,2533,388,-1,-1,,1
nnmslmvkamf,0,365,-1,-1,,1
cep-teteb,0,365,-1,-1,,1
halksiqorta,1,364,-1,-1,,1
ekgsigorta,5,725,-1,-1,,1
bxmldwesdwe,0,365,-1,-1,,1
aptalsdwsadsc,0,365,-1,-1,,1
nqwqsqs,0,365,-1,-1,,1
bmnvn,0,365,-1,-1,,1
istbvn,0,365,-1,-1,,1
trgirisbncadestek,0,365,-1,-1,,1
guvenliget-ilesatinal,63,301,-1,-1,,1
bqmsmflmmdna,0,365,-1,-1,,1
velsweebsodeme,0,365,-1,-1,,1
istnbz,0,365,-1,-1,,1
cicisiseleronsd,0,365,-1,-1,,1
bedmmmamnda,0,365,-1,-1,,1
nmsdfmdsnmfmn,1,364,-1,-1,,1
bnmvn,0,365,-1,-1,,1
ramazankutluolsn1,1,363,-1,-1,,1
yeniiosmysder,1,364,-1,-1,,1
vxgi0demlgfiniz,2,363,-1,-1,,1
e-turkiye,12,353,-1,-1,,1
